OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
549,574,4523.798828,329.5014038,13.72922516,369741.9375,4048786.5,54.07950211,26.62690735,90
550,575,2261.899414,219.6676025,13.72922516,374858.375,4048745.25,53.66506958,13.4162674,0
551,576,753.9664917,109.8338013,13.72922516,368542.9063,4048800,15.4917717,15.4917717,90
552,577,5277.765625,384.4183044,13.72922516,374744.5938,4048710,68.7952652,24.41977501,4.307824135
553,578,3769.83252,274.5845032,13.72922516,375121.9688,4048695.75,45.58966446,26.32120514,108.4349518
554,579,753.9664917,109.8338013,13.72922516,368103.5938,4048772.75,15.4917717,15.4917717,90
555,580,753.9664917,109.8338013,13.72922516,369009.7188,4048772.75,15.4917717,15.4917717,90
556,581,15833.29688,1043.421143,13.72922516,374883.2188,4048627.5,85.90116119,58.67086029,134.6978149
557,582,753.9664917,109.8338013,13.72922516,369147,4048745.25,15.4917717,15.4917717,90
558,583,4523.798828,329.5014038,13.72922516,375073.4688,4048635.25,54.07950592,26.62690735,126.8698959
559,584,1507.932983,164.7507019,13.72922516,375311.4375,4048635.25,30.9835434,15.4917717,0
560,585,753.9664917,109.8338013,13.72922516,369009.7188,4048690.25,15.4917717,15.4917717,90
561,586,753.9664917,109.8338013,13.72922516,369256.8438,4048662.75,15.4917717,15.4917717,90
562,587,8293.631836,604.0859375,13.72922516,374761,4048555.5,109.4889984,24.11150932,5.382137299
563,588,753.9664917,109.8338013,13.72922516,368652.75,4048662.75,15.4917717,15.4917717,90
564,589,753.9664917,109.8338013,13.72922516,369284.3125,4048635.25,15.4917717,15.4917717,90
565,590,753.9664917,109.8338013,13.72922516,368268.3438,4048635.25,15.4917717,15.4917717,90
566,591,8293.631836,384.4183044,41.18767548,368595.3438,4048598,61.15988541,43.16464615,74.92930603
567,592,753.9664917,109.8338013,13.72922516,375187.875,4048525.5,15.4917717,15.4917717,90
568,593,753.9664917,109.8338013,13.72922516,375297.6875,4048525.5,15.4917717,15.4917717,90
569,594,8293.631836,494.2521057,19.41312408,368148.5313,4048543,67.12231445,39.33036423,49.3431778
570,595,753.9664917,109.8338013,13.72922516,375132.9375,4048498,15.4917717,15.4917717,90
571,596,753.9664917,109.8338013,13.72922516,375270.25,4048498,15.4917717,15.4917717,90
572,597,1507.932983,164.7507019,13.72922516,375380.0625,4048484.25,30.9835434,15.4917717,90
573,598,1507.932983,164.7507019,13.72922516,368515.4688,4048566.75,30.9835434,15.4917717,90
574,599,3769.83252,329.5014038,13.72922516,369070.125,4048531,64.95053101,18.475214,169.0992889
575,600,1507.932983,164.7507019,13.72922516,375091.75,4048470.5,30.9835434,15.4917717,0
576,601,753.9664917,109.8338013,13.72922516,368625.2813,4048525.5,15.4917717,15.4917717,90
577,602,753.9664917,109.8338013,13.72922516,374913.2813,4048443.25,15.4917717,15.4917717,90
578,603,753.9664917,109.8338013,13.72922516,374062.0625,4048388.25,15.4917717,15.4917717,90
579,604,1507.932983,164.7507019,13.72922516,368131.0313,4048374.5,30.9835434,15.4917717,90
580,605,1507.932983,164.7507019,13.72922516,369147,4048347,30.9835434,15.4917717,90
581,607,3769.83252,274.5845032,13.72922516,374891.3125,4048212.5,45.58966446,26.32120514,161.5650482
582,608,753.9664917,109.8338013,13.72922516,375050.5625,4048223.5,15.4917717,15.4917717,90
583,609,753.9664917,109.8338013,13.72922516,375380.0625,4048196,15.4917717,15.4917717,90
584,610,2261.899414,219.6676025,13.72922516,374776,4048141,53.66506958,13.4162674,90
585,611,753.9664917,109.8338013,13.72922516,374858.375,4048168.5,15.4917717,15.4917717,90
586,612,753.9664917,109.8338013,13.72922516,375023.125,4048168.5,15.4917717,15.4917717,90
587,613,753.9664917,109.8338013,13.72922516,374995.6563,4048141,15.4917717,15.4917717,90
