OBJECTID,VALUE,AREA,PERIMETER,THICKNESS,XCENTROID,YCENTROID,MAJORAXIS,MINORAXIS,ORIENTATION
814,864,753.9733276,109.8342972,13.72928715,370081.0313,4041743.25,15.49184132,15.49184132,90
815,865,2261.919922,219.6685944,13.72928715,371069.5313,4041715.75,53.66531372,13.41632843,90
816,866,753.9733276,109.8342972,13.72928715,416101.5938,4041194,15.49184132,15.49184132,90
817,867,753.9733276,109.8342972,13.72928715,369971.1875,4041715.75,15.49184132,15.49184132,90
818,868,1507.946655,164.7514496,13.72928715,378263.6875,4041592.25,30.98368263,15.49184132,90
819,869,6031.786621,439.3371887,13.72928715,415655.4063,4041125.25,71.61181641,26.81090164,62.65560532
820,870,2261.919922,219.6685944,13.72928715,416046.6875,4041166.5,53.66531372,13.41632843,0
821,871,9801.65332,549.1715088,41.1878624,370138.0625,4041648,61.85551834,50.4395256,165.8034973
822,872,753.9733276,109.8342972,13.72928715,370328.1563,4041688.25,15.49184132,15.49184132,90
823,874,753.9733276,109.8342972,13.72928715,371920.75,4041660.75,15.49184132,15.49184132,90
824,875,3015.893311,274.5857544,13.72928715,412312.3125,4041125.25,77.91983795,12.32020855,90
825,877,3015.893311,219.6685944,13.72928715,371742.2813,4041619.5,30.98368263,30.98368263,90
826,878,25635.0918,1318.011597,41.1878624,413786.1875,4040945.25,150.3179321,54.28429413,79.99409485
827,879,753.9733276,109.8342972,13.72928715,371536.3438,4041605.75,15.49184132,15.49184132,90
828,880,753.9733276,109.8342972,13.72928715,412422.1563,4041111.5,15.49184132,15.49184132,90
829,881,3769.866455,274.5857544,13.72928715,413707.2188,4041073.25,45.58987045,26.32132339,18.43494797
830,882,3015.893311,219.6685944,13.72928715,368282.5,4041619.5,30.98368263,30.98368263,90
831,883,1507.946655,164.7514496,13.72928715,413177.25,4041056.75,30.98368263,15.49184132,0
832,884,2261.919922,219.6685944,13.72928715,413904.9063,4041029.25,53.66531372,13.41632843,90
833,885,753.9733276,109.8342972,13.72928715,371042.0938,4041551,15.49184132,15.49184132,90
834,886,1507.946655,164.7514496,13.72928715,412284.8438,4041043,30.98368263,15.49184132,90
835,887,77659.25,2581.105957,68.6464386,412390.4375,4040724.25,262.0652771,94.32653046,76.99227905
836,888,753.9733276,109.8342972,13.72928715,370410.5313,4041551,15.49184132,15.49184132,90
837,889,1507.946655,164.7514496,13.72928715,412326.0313,4040974.25,30.98368263,15.49184132,0
838,890,753.9733276,109.8342972,13.72928715,413026.25,4040974.25,15.49184132,15.49184132,90
839,891,753.9733276,109.8342972,13.72928715,415360.2188,4040946.75,15.49184132,15.49184132,90
840,892,2261.919922,219.6685944,13.72928715,412275.7188,4040937.75,35.31376266,20.38841057,135
841,893,753.9733276,109.8342972,13.72928715,421373.6563,4040864.5,15.49184132,15.49184132,90
842,894,2261.919922,219.6685944,13.72928715,371810.9063,4041386.25,53.66531372,13.41632843,90
843,896,753.9733276,109.8342972,13.72928715,369065.0625,4041386.25,15.49184132,15.49184132,90
844,897,753.9733276,109.8342972,13.72928715,371371.5938,4041358.75,15.49184132,15.49184132,90
845,898,2261.919922,219.6685944,13.72928715,421922.8125,4040727.25,53.66531372,13.41632843,90
846,899,753.9733276,109.8342972,13.72928715,368104,4041358.75,15.49184132,15.49184132,90
847,900,753.9733276,109.8342972,13.72928715,369092.5313,4041358.75,15.49184132,15.49184132,90
848,901,1507.946655,164.7514496,13.72928715,370232.0625,4041331.25,30.98368263,15.49184132,0
849,902,4523.839844,274.5857544,13.72928715,371316.6563,4041317.5,48.4920845,29.69521523,0
850,903,113095.9922,3624.531738,68.6464386,413216.4375,4040620.5,278.2818604,129.3637085,18.14822769
851,905,1507.946655,164.7514496,13.72928715,421716.875,4040672.25,30.98368263,15.49184132,0
852,906,753.9733276,109.8342972,13.72928715,369449.4688,4041276.25,15.49184132,15.49184132,90
853,907,3769.866455,274.5857544,13.72928715,371860.3438,4041232.5,45.58987045,26.32132339,161.5650482
854,908,753.9733276,109.8342972,13.72928715,412257.4063,4040754.75,15.49184132,15.49184132,90
855,909,3015.893311,274.5857544,13.72928715,369470.0625,4041214.5,48.4920845,19.79681015,18.43494797
856,910,753.9733276,109.8342972,13.72928715,370932.25,4041194,15.49184132,15.49184132,90
857,911,753.9733276,109.8342972,13.72928715,371042.0938,4041194,15.49184132,15.49184132,90
858,912,753.9733276,109.8342972,13.72928715,371563.7813,4041194,15.49184132,15.49184132,90
859,914,753.9733276,109.8342972,13.72928715,371014.625,4041166.5,15.49184132,15.49184132,90
860,915,753.9733276,109.8342972,13.72928715,372305.1875,4041166.5,15.49184132,15.49184132,90
861,916,753.9733276,109.8342972,13.72928715,421785.5313,4040562.5,15.49184132,15.49184132,90
862,917,753.9733276,109.8342972,13.72928715,369422.0313,4041166.5,15.49184132,15.49184132,90
863,918,753.9733276,109.8342972,13.72928715,416458.5625,4040590,15.49184132,15.49184132,90
864,919,753.9733276,109.8342972,13.72928715,367884.3438,4041166.5,15.49184132,15.49184132,90
865,920,753.9733276,109.8342972,13.72928715,368460.9688,4041139,15.49184132,15.49184132,90
866,921,753.9733276,109.8342972,13.72928715,369531.8438,4041139,15.49184132,15.49184132,90
867,922,1507.946655,164.7514496,13.72928715,370589,4041111.5,30.98368263,15.49184132,0
868,923,2261.919922,219.6685944,13.72928715,371078.6875,4041093.25,35.31376266,20.38841057,135
869,924,753.9733276,109.8342972,13.72928715,371536.3438,4041111.5,15.49184132,15.49184132,90
870,925,1507.946655,164.7514496,13.72928715,371714.8125,4041111.5,30.98368263,15.49184132,0
871,926,1507.946655,164.7514496,13.72928715,415264.125,4040562.5,30.98368263,15.49184132,0
872,927,753.9733276,109.8342972,13.72928715,421895.3438,4040507.5,15.49184132,15.49184132,90
873,928,753.9733276,109.8342972,13.72928715,368488.4375,4041111.5,15.49184132,15.49184132,90
874,929,8293.706055,604.088623,13.72928715,369476.9375,4041051.75,73.40938568,35.96227646,100.1458817
875,930,6785.759766,439.3371887,13.72928715,370608.8438,4041047.5,76.44239044,28.25623894,19.46377182
876,931,3015.893311,274.5857544,13.72928715,372202.2188,4041049.75,48.4920845,19.79681015,161.5650482
877,932,4523.839844,274.5857544,13.72928715,412737.9375,4040535,48.4920845,29.69521523,90
878,933,1507.946655,164.7514496,13.72928715,412930.125,4040562.5,30.98368263,15.49184132,0
879,934,753.9733276,109.8342972,13.72928715,421867.9063,4040480,15.49184132,15.49184132,90
880,935,753.9733276,109.8342972,13.72928715,369312.1875,4041084.25,15.49184132,15.49184132,90
881,937,753.9733276,109.8342972,13.72928715,371042.0938,4041056.75,15.49184132,15.49184132,90
882,938,753.9733276,109.8342972,13.72928715,421483.4688,4040452.5,15.49184132,15.49184132,90
883,939,753.9733276,109.8342972,13.72928715,369394.5625,4041056.75,15.49184132,15.49184132,90
884,940,753.9733276,109.8342972,13.72928715,371069.5313,4041029.25,15.49184132,15.49184132,90
885,941,6031.786621,384.4200439,13.72928715,412844.3125,4040490.25,75.7097168,25.35972214,8.677012444
886,942,5277.812988,439.3371887,13.72928715,421977.75,4040370.25,70.08737946,23.96979332,54.21747589
887,943,1507.946655,164.7514496,13.72928715,422183.6875,4040397.75,30.98368263,15.49184132,0
888,944,753.9733276,109.8342972,13.72928715,370987.1563,4041001.75,15.49184132,15.49184132,90
889,945,3769.866455,329.5028992,13.72928715,416540.9375,4040370.25,103.6001892,11.58285332,90
890,946,2261.919922,219.6685944,13.72928715,421401.0938,4040370.25,53.66531372,13.41632843,90
891,947,1507.946655,164.7514496,13.72928715,367870.625,4041001.75,30.98368263,15.49184132,0
892,948,5277.812988,329.5028992,13.72928715,369414.1875,4040970.5,49.34604645,34.0448761,120.4726944
893,949,3769.866455,274.5857544,13.72928715,422038.1563,4040326.25,45.58987045,26.32132339,18.43494797
894,950,1507.946655,164.7514496,13.72928715,422183.6875,4040342.75,30.98368263,15.49184132,0
895,952,5277.812988,329.5028992,13.72928715,369320.0313,4040923.25,49.34604645,34.0448761,120.4726944
896,953,753.9733276,109.8342972,13.72928715,372030.5938,4040919.5,15.49184132,15.49184132,90
897,954,753.9733276,109.8342972,13.72928715,368900.3125,4040946.75,15.49184132,15.49184132,90
898,955,2261.919922,219.6685944,13.72928715,368973.5313,4040937.75,35.31376266,20.38841057,135
899,957,1507.946655,164.7514496,13.72928715,368612,4040892,30.98368263,15.49184132,0
900,958,1507.946655,164.7514496,13.72928715,368859.125,4040864.5,30.98368263,15.49184132,0
901,959,28650.98633,1482.763062,41.1878624,369055.6563,4040797.25,152.9005585,59.64590454,174.5503082
902,960,753.9733276,109.8342972,13.72928715,371261.75,4040837,15.49184132,15.49184132,90
903,961,1507.946655,164.7514496,13.72928715,371302.9375,4040837,30.98368263,15.49184132,0
904,962,753.9733276,109.8342972,13.72928715,373815.4063,4040809.5,15.49184132,15.49184132,90
905,963,2261.919922,219.6685944,13.72928715,415204.625,4040269.5,35.31376266,20.38841057,135
906,964,3769.866455,329.5028992,13.72928715,421977.75,4040205.5,56.05001068,21.40919876,121.7174759
907,966,3769.866455,329.5028992,13.72928715,371404.5313,4040804,64.95082092,18.47529793,10.90070438
908,967,1507.946655,164.7514496,13.72928715,372250.25,4040795.75,30.98368263,15.49184132,90
909,968,1507.946655,164.7514496,13.72928715,373527.0938,4040782,30.98368263,15.49184132,0
910,969,4523.839844,329.5028992,13.72928715,421387.375,4040164.25,59.39043045,24.24604225,108.4349518
911,970,1507.946655,164.7514496,13.72928715,421442.2813,4040205.5,30.98368263,15.49184132,0
912,971,6031.786621,329.5028992,19.41321182,368347.7188,4040813,49.2808342,38.95991898,45
913,972,9047.679688,549.1715088,19.41321182,368458.6875,4040802.75,68.74118042,41.8957901,20.84453011
914,974,9047.679688,604.088623,19.41321182,369740.0938,4040731.75,89.26052094,32.26472092,75.70640564
915,975,753.9733276,109.8342972,13.72928715,371042.0938,4040782,15.49184132,15.49184132,90
916,976,1507.946655,164.7514496,13.72928715,372291.4375,4040754.75,30.98368263,15.49184132,0
917,977,2261.919922,219.6685944,13.72928715,373403.5313,4040754.75,53.66531372,13.41632843,0
918,978,753.9733276,109.8342972,13.72928715,369916.2813,4040782,15.49184132,15.49184132,90
919,979,1507.946655,164.7514496,13.72928715,373170.125,4040727.25,30.98368263,15.49184132,0
920,980,64841.70313,2141.768799,46.87178802,422153.3438,4039838.5,296.6190186,69.58338928,97.13508606
921,981,753.9733276,109.8342972,13.72928715,368790.4688,4040754.75,15.49184132,15.49184132,90
922,982,753.9733276,109.8342972,13.72928715,369284.7188,4040754.75,15.49184132,15.49184132,90
923,984,753.9733276,109.8342972,13.72928715,421895.3438,4040123,15.49184132,15.49184132,90
924,985,753.9733276,109.8342972,13.72928715,421346.1875,4040095.75,15.49184132,15.49184132,90
925,986,1507.946655,164.7514496,13.72928715,422005.1875,4040082,30.98368263,15.49184132,90
926,987,13571.51953,659.0057983,19.41321182,366468.6875,4040649.5,82.91447449,52.10126495,169.553833
927,988,32420.85156,1702.431641,19.41321182,369238.75,4040575.75,149.5097504,69.02478027,172.9818726
928,989,1507.946655,164.7514496,13.72928715,369325.9063,4040699.75,30.98368263,15.49184132,0
929,990,2261.919922,219.6685944,13.72928715,369394.5625,4040672.25,53.66531372,13.41632843,90
930,991,1507.946655,164.7514496,13.72928715,371659.9063,4040644.75,30.98368263,15.49184132,0
931,992,2261.919922,219.6685944,13.72928715,372213.6563,4040626.5,35.31376266,20.38841057,45
932,993,753.9733276,109.8342972,13.72928715,373128.9375,4040644.75,15.49184132,15.49184132,90
933,994,753.9733276,109.8342972,13.72928715,368763.0313,4040672.25,15.49184132,15.49184132,90
934,995,8293.706055,604.088623,13.72928715,368997.6563,4040629.75,79.76119995,33.09840775,8.485958099
935,996,1507.946655,164.7514496,13.72928715,369271,4040672.25,30.98368263,15.49184132,0
936,997,753.9733276,109.8342972,13.72928715,371426.5,4040617.25,15.49184132,15.49184132,90
937,998,1507.946655,164.7514496,13.72928715,371728.5313,4040603.5,30.98368263,15.49184132,90
938,999,3015.893311,274.5857544,13.72928715,372998.5,4040610.5,48.4920845,19.79681015,161.5650482
939,1000,753.9733276,109.8342972,13.72928715,373183.8438,4040590,15.49184132,15.49184132,90
940,1001,1507.946655,164.7514496,13.72928715,373252.5,4040590,30.98368263,15.49184132,0
941,1002,753.9733276,109.8342972,13.72928715,368406.0625,4040644.75,15.49184132,15.49184132,90
942,1003,1507.946655,164.7514496,13.72928715,366305.4688,4040644.75,30.98368263,15.49184132,0
943,1004,753.9733276,109.8342972,13.72928715,416540.9375,4040013.25,15.49184132,15.49184132,90
944,1005,753.9733276,109.8342972,13.72928715,366429.0313,4040562.5,15.49184132,15.49184132,90
945,1007,753.9733276,109.8342972,13.72928715,415113.0938,4039958.25,15.49184132,15.49184132,90
946,1008,753.9733276,109.8342972,13.72928715,366566.3438,4040562.5,15.49184132,15.49184132,90
947,1009,753.9733276,109.8342972,13.72928715,368763.0313,4040507.5,15.49184132,15.49184132,90
948,1010,753.9733276,109.8342972,13.72928715,378757.9375,4040370.25,15.49184132,15.49184132,90
949,1011,62579.78516,2031.934448,46.87178802,415455.8125,4039832,246.2261353,80.90028381,1.274546146
950,1012,3015.893311,274.5857544,13.72928715,366593.7813,4040466.25,50.13265228,19.14896965,31.71747398
951,1013,6031.786621,439.3371887,19.41321182,367273.375,4040463,67.3180542,28.52098465,22.26324654
952,1014,5277.812988,384.4200439,13.72928715,371720.6875,4040378,65.29393005,25.72949791,119.8717804
953,1015,6031.786621,329.5028992,13.72928715,372154.1563,4040356.5,65.52251434,29.3025589,90
954,1016,6785.759766,439.3371887,13.72928715,366459.5625,4040428.25,53.40233612,40.44718933,31.0513649
955,1018,3015.893311,274.5857544,13.72928715,368399.1875,4040363.25,48.4920845,19.79681015,71.56504822
956,1019,2261.919922,219.6685944,13.72928715,373842.8438,4040315.25,53.66531372,13.41632843,0
957,1020,753.9733276,109.8342972,13.72928715,367280.25,4040397.75,15.49184132,15.49184132,90
958,1021,753.9733276,109.8342972,13.72928715,371838.375,4040315.25,15.49184132,15.49184132,90
959,1022,753.9733276,109.8342972,13.72928715,373897.7813,4040287.75,15.49184132,15.49184132,90
960,1023,753.9733276,109.8342972,13.72928715,368790.4688,4040342.75,15.49184132,15.49184132,90
961,1024,1507.946655,164.7514496,13.72928715,371728.5313,4040274,30.98368263,15.49184132,90
962,1025,3015.893311,274.5857544,13.72928715,372195.3438,4040246.75,77.91983795,12.32020855,90
963,1026,2261.919922,219.6685944,13.72928715,372250.25,4040287.75,53.66531372,13.41632843,0
964,1027,3015.893311,274.5857544,13.72928715,415422,4039745.5,48.4920845,19.79681015,71.56504822
965,1028,753.9733276,109.8342972,13.72928715,416513.4688,4039738.75,15.49184132,15.49184132,90
966,1029,753.9733276,109.8342972,13.72928715,366483.9688,4040342.75,15.49184132,15.49184132,90
967,1030,753.9733276,109.8342972,13.72928715,366621.25,4040342.75,15.49184132,15.49184132,90
968,1031,1507.946655,164.7514496,13.72928715,371069.5313,4040274,30.98368263,15.49184132,90
969,1032,4523.839844,274.5857544,13.72928715,371646.1563,4040246.75,48.4920845,29.69521523,0
970,1033,753.9733276,109.8342972,13.72928715,372058.0313,4040260.5,15.49184132,15.49184132,90
971,1034,10555.62598,713.9229126,13.72928715,416519.375,4039609.25,131.9739838,25.45926285,86.58255005
972,1035,2261.919922,219.6685944,13.72928715,368360.2813,4040278.75,35.31376266,20.38841057,45
973,1036,5277.812988,384.4200439,13.72928715,368727.7188,4040244.75,78.1428299,21.49883842,99.61533356
974,1037,753.9733276,109.8342972,13.72928715,368790.4688,4040287.75,15.49184132,15.49184132,90
975,1039,3015.893311,219.6685944,13.72928715,415483.7813,4039670,30.98368263,30.98368263,90
976,1040,3769.866455,329.5028992,13.72928715,415596.375,4039667.25,63.88399887,18.78382301,20.99360657
977,1041,753.9733276,109.8342972,13.72928715,366511.4063,4040287.75,15.49184132,15.49184132,90
978,1042,753.9733276,109.8342972,13.72928715,371975.6563,4040205.5,15.49184132,15.49184132,90
979,1043,1507.946655,164.7514496,13.72928715,372758.25,4040178,30.98368263,15.49184132,0
980,1044,753.9733276,109.8342972,13.72928715,415662.25,4039656.25,15.49184132,15.49184132,90
981,1045,2261.919922,274.5857544,13.72928715,416275.5,4039628.75,56.22749329,12.80497265,61.84503555
982,1046,7539.73291,494.2543335,13.72928715,368642.1875,4040208.25,59.03282547,40.65486526,175.4548645
983,1047,753.9733276,109.8342972,13.72928715,415442.5938,4039628.75,15.49184132,15.49184132,90
984,1049,1507.946655,164.7514496,13.72928715,370012.375,4040178,30.98368263,15.49184132,0
985,1050,39960.58594,2031.934448,41.1878624,372180.3125,4039906,197.0652924,64.54637146,83.55695343
986,1051,2261.919922,219.6685944,13.72928715,373733.0313,4040123,53.66531372,13.41632843,0
987,1052,753.9733276,109.8342972,13.72928715,415415.125,4039601.5,15.49184132,15.49184132,90
988,1053,3769.866455,274.5857544,13.72928715,416343.25,4039590.5,45.58987045,26.32132339,18.43494987
989,1054,2261.919922,219.6685944,13.72928715,421959.4375,4039537.25,35.31376266,20.38841057,45
990,1055,1507.946655,164.7514496,13.72928715,372305.1875,4040082,30.98368263,15.49184132,90
991,1056,2261.919922,219.6685944,13.72928715,372378.4063,4040077.25,35.31376266,20.38841057,45
992,1057,4523.839844,384.4200439,13.72928715,372790.2813,4040086.5,59.08488846,24.37142563,173.7355957
993,1058,753.9733276,109.8342972,13.72928715,373623.1875,4040095.75,15.49184132,15.49184132,90
994,1059,753.9733276,109.8342972,13.72928715,421099.0625,4039519,15.49184132,15.49184132,90
995,1060,1507.946655,164.7514496,13.72928715,371687.3438,4040095.75,30.98368263,15.49184132,0
996,1061,3015.893311,219.6685944,13.72928715,373801.6563,4040054.5,30.98368263,30.98368263,90
997,1062,68611.57031,1977.017334,74.33036041,415725.9375,4039427.5,202.1535034,108.0354309,7.671823025
998,1063,2261.919922,219.6685944,13.72928715,421922.8125,4039464,53.66531372,13.41632843,90
999,1064,753.9733276,109.8342972,13.72928715,371179.375,4040068.25,15.49184132,15.49184132,90
1000,1065,4523.839844,384.4200439,13.72928715,372016.8438,4040040.75,130.5301056,11.03180695,0
1001,1066,62579.78516,2855.69165,41.1878624,421247.2813,4039169.75,311.1564941,64.01847076,98.3351059
1002,1067,2261.919922,219.6685944,13.72928715,422224.875,4039436.75,53.66531372,13.41632843,90
1003,1068,6785.759766,384.4200439,13.72928715,366191.0625,4040104.75,63.72818375,33.89355087,13.28252602
1004,1069,1507.946655,164.7514496,13.72928715,370575.2813,4040027,30.98368263,15.49184132,90
1005,1070,753.9733276,109.8342972,13.72928715,372964.1875,4040013.25,15.49184132,15.49184132,90
1006,1071,753.9733276,109.8342972,13.72928715,378950.1563,4039931,15.49184132,15.49184132,90
1007,1072,753.9733276,109.8342972,13.72928715,421977.75,4039436.75,15.49184132,15.49184132,90
1008,1073,1507.946655,164.7514496,13.72928715,366799.7188,4040068.25,30.98368263,15.49184132,0
1009,1074,753.9733276,109.8342972,13.72928715,373897.7813,4039958.25,15.49184132,15.49184132,90
1010,1075,1507.946655,164.7514496,13.72928715,416225.1563,4039436.75,30.98368263,15.49184132,0
1011,1076,753.9733276,109.8342972,13.72928715,373870.3125,4039931,15.49184132,15.49184132,90
1012,1077,1507.946655,164.7514496,13.72928715,373938.9688,4039931,30.98368263,15.49184132,0
1013,1078,1507.946655,164.7514496,13.72928715,378950.1563,4039862.25,30.98368263,15.49184132,90
1014,1079,1507.946655,164.7514496,13.72928715,416046.6875,4039395.5,30.98368263,15.49184132,90
1015,1080,42976.47656,2141.768799,41.1878624,416544.7813,4039103.75,288.2590027,47.45676041,102.5457535
1016,1081,3769.866455,384.4200439,13.72928715,415266.8438,4039376.25,60.42116928,19.86035347,58.28252411
1017,1082,753.9733276,109.8342972,13.72928715,366346.6563,4039985.75,15.49184132,15.49184132,90
1018,1083,3015.893311,274.5857544,13.72928715,372929.8438,4039848.5,39.5936203,24.24604225,90
1019,1084,753.9733276,109.8342972,13.72928715,374254.7188,4039876,15.49184132,15.49184132,90
1020,1085,753.9733276,109.8342972,13.72928715,421346.1875,4039299.25,15.49184132,15.49184132,90
1021,1086,1507.946655,164.7514496,13.72928715,366415.3125,4039958.25,30.98368263,15.49184132,0
1022,1087,6031.786621,384.4200439,13.72928715,367314.5625,4039876,56.96800613,33.70272827,56.30993271
1023,1088,753.9733276,109.8342972,13.72928715,372277.7188,4039876,15.49184132,15.49184132,90
1024,1089,3015.893311,219.6685944,13.72928715,415071.9063,4039340.5,30.98368263,30.98368263,90
1025,1090,1507.946655,164.7514496,13.72928715,368392.3125,4039903.5,30.98368263,15.49184132,0
1026,1091,2261.919922,219.6685944,13.72928715,373842.8438,4039821,53.66531372,13.41632843,0
1027,1092,1507.946655,164.7514496,13.72928715,415277.8438,4039285.5,30.98368263,15.49184132,90
1028,1093,1507.946655,164.7514496,13.72928715,366415.3125,4039903.5,30.98368263,15.49184132,0
1029,1094,753.9733276,109.8342972,13.72928715,367225.3438,4039876,15.49184132,15.49184132,90
1030,1095,753.9733276,109.8342972,13.72928715,367362.625,4039876,15.49184132,15.49184132,90
1031,1096,753.9733276,109.8342972,13.72928715,369065.0625,4039848.5,15.49184132,15.49184132,90
1032,1097,753.9733276,109.8342972,13.72928715,372881.8125,4039793.5,15.49184132,15.49184132,90
1033,1099,20357.2793,933.5915527,41.1878624,415530.0625,4039108.25,113.0899811,57.29882431,92.57889557
1034,1100,6031.786621,494.2543335,19.41321182,422279.7813,4039151.75,75.76210785,25.34218407,90
1035,1102,753.9733276,109.8342972,13.72928715,366868.375,4039848.5,15.49184132,15.49184132,90
1036,1103,1507.946655,164.7514496,13.72928715,372250.25,4039779.75,30.98368263,15.49184132,90
1037,1104,753.9733276,109.8342972,13.72928715,372771.9688,4039766.25,15.49184132,15.49184132,90
1038,1105,3769.866455,329.5028992,13.72928715,373557.2813,4039749.75,47.6210022,25.19866562,45
1039,1106,13571.51953,768.8400879,19.41321182,373816.9063,4039714.25,88.26538849,48.94272995,156.2393036
1040,1107,753.9733276,109.8342972,13.72928715,421346.1875,4039189.5,15.49184132,15.49184132,90
1041,1108,3015.893311,274.5857544,13.72928715,366799.7188,4039821,77.91983795,12.32020855,0
1042,1109,753.9733276,109.8342972,13.72928715,367142.9688,4039821,15.49184132,15.49184132,90
1043,1110,753.9733276,109.8342972,13.72928715,372909.25,4039738.75,15.49184132,15.49184132,90
1044,1111,753.9733276,109.8342972,13.72928715,373623.1875,4039738.75,15.49184132,15.49184132,90
1045,1112,45238.39844,2416.354492,41.1878624,373866.6563,4039475,153.5879059,93.75627136,33.90660858
1046,1113,753.9733276,109.8342972,13.72928715,412449.625,4039244.5,15.49184132,15.49184132,90
1047,1114,3769.866455,274.5857544,13.72928715,415266.8438,4039184,45.58987045,26.32132339,71.56504822
1048,1115,753.9733276,109.8342972,13.72928715,415881.9375,4039217,15.49184132,15.49184132,90
1049,1116,7539.73291,384.4200439,41.1878624,367035.875,4039744.25,56.34593201,42.59352112,63.43494797
1050,1117,753.9733276,109.8342972,13.72928715,368433.5,4039766.25,15.49184132,15.49184132,90
1051,1118,1507.946655,164.7514496,13.72928715,374076.25,4039683.75,30.98368263,15.49184132,0
1052,1119,5277.812988,384.4200439,13.72928715,375655.125,4039660.25,53.02022552,31.68564606,0
1053,1120,4523.839844,384.4200439,13.72928715,412371.8125,4039198.75,78.30343628,18.38978004,14.65500355
1054,1121,3015.893311,274.5857544,13.72928715,415607.3438,4039175.75,50.13265228,19.14896965,148.2825317
1055,1122,1507.946655,164.7514496,13.72928715,422224.875,4039120.75,30.98368263,15.49184132,90
1056,1123,753.9733276,109.8342972,13.72928715,422334.6875,4039134.5,15.49184132,15.49184132,90
1057,1124,753.9733276,109.8342972,13.72928715,366456.5,4039766.25,15.49184132,15.49184132,90
1058,1125,17341.38672,878.6743774,41.1878624,366852.8438,4039726.75,97.15650177,56.81487274,174.3014984
1059,1126,2261.919922,219.6685944,13.72928715,367115.5,4039738.75,53.66531372,13.41632843,90
1060,1127,753.9733276,109.8342972,13.72928715,367829.4375,4039766.25,15.49184132,15.49184132,90
1061,1128,753.9733276,109.8342972,13.72928715,369394.5625,4039738.75,15.49184132,15.49184132,90
1062,1129,753.9733276,109.8342972,13.72928715,373128.9375,4039683.75,15.49184132,15.49184132,90
1063,1130,1507.946655,164.7514496,13.72928715,373513.3438,4039670,30.98368263,15.49184132,90
1064,1131,753.9733276,109.8342972,13.72928715,373787.9375,4039656.25,15.49184132,15.49184132,90
1065,1132,3769.866455,329.5028992,13.72928715,415783.0938,4039123.5,63.88399887,18.78382301,69.00639343
1066,1133,1507.946655,164.7514496,13.72928715,416403.6563,4039148.25,30.98368263,15.49184132,90
1067,1134,753.9733276,109.8342972,13.72928715,366319.2188,4039738.75,15.49184132,15.49184132,90
1068,1135,2261.919922,219.6685944,13.72928715,367856.875,4039711.25,53.66531372,13.41632843,90
1069,1136,1507.946655,164.7514496,13.72928715,372209.0625,4039656.25,30.98368263,15.49184132,0
1070,1137,6785.759766,329.5028992,41.1878624,373568.2813,4039601.5,46.4755249,46.4755249,90
1071,1138,1507.946655,164.7514496,13.72928715,373691.8438,4039628.75,30.98368263,15.49184132,0
1072,1139,3015.893311,274.5857544,13.72928715,375689.4375,4039594.5,48.4920845,19.79681015,161.5650482
1073,1140,3015.893311,219.6685944,13.72928715,366525.1563,4039697.5,30.98368263,30.98368263,90
1074,1141,1507.946655,164.7514496,13.72928715,368364.875,4039683.75,30.98368263,15.49184132,0
1075,1143,6031.786621,494.2543335,13.72928715,411986.25,4039093.5,76.9571991,24.94863701,16.54919624
1076,1144,1507.946655,164.7514496,13.72928715,412106.375,4039134.5,30.98368263,15.49184132,0
1077,1145,753.9733276,109.8342972,13.72928715,367088.0313,4039683.75,15.49184132,15.49184132,90
1078,1146,2261.919922,219.6685944,13.72928715,367179.5625,4039665.5,35.31376266,20.38841057,135
1079,1147,15833.43945,1098.343018,19.41321182,373487.1875,4039462.75,103.6932831,48.60430908,170.8052673
1080,1148,1507.946655,164.7514496,13.72928715,375668.8438,4039546.5,30.98368263,15.49184132,0
1081,1149,753.9733276,109.8342972,13.72928715,376259.2188,4039546.5,15.49184132,15.49184132,90
1082,1150,2261.919922,219.6685944,13.72928715,366740.25,4039610.5,35.31376266,20.38841057,135
1083,1151,1507.946655,164.7514496,13.72928715,366964.4688,4039656.25,30.98368263,15.49184132,0
1084,1152,753.9733276,109.8342972,13.72928715,367060.5938,4039656.25,15.49184132,15.49184132,90
1085,1153,9801.65332,604.088623,19.41321182,369400.9063,4039584.5,98.14347839,31.7898159,11.61219406
1086,1154,753.9733276,109.8342972,13.72928715,366566.3438,4039628.75,15.49184132,15.49184132,90
1087,1156,753.9733276,109.8342972,13.72928715,374501.875,4039519,15.49184132,15.49184132,90
1088,1157,2261.919922,219.6685944,13.72928715,366401.5938,4039601.5,53.66531372,13.41632843,0
1089,1158,753.9733276,109.8342972,13.72928715,367307.7188,4039574,15.49184132,15.49184132,90
1090,1159,1507.946655,164.7514496,13.72928715,374089.9688,4039477.75,30.98368263,15.49184132,90
1091,1160,753.9733276,109.8342972,13.72928715,415607.3438,4038969.75,15.49184132,15.49184132,90
1092,1161,1507.946655,164.7514496,13.72928715,422430.8125,4038915,30.98368263,15.49184132,0
1093,1162,753.9733276,109.8342972,13.72928715,369476.9375,4039519,15.49184132,15.49184132,90
1094,1163,3015.893311,219.6685944,13.72928715,374433.2188,4039423,30.98368263,30.98368263,90
1095,1164,5277.812988,329.5028992,13.72928715,374525.4063,4039401.25,49.34604645,34.0448761,149.527298
1096,1165,753.9733276,109.8342972,13.72928715,412147.5625,4038969.75,15.49184132,15.49184132,90
